Primarily applies to the private sector,BERT_topic0,BERT_topic1,BERT_topic2,BERT_topic3,BERT_topic4,BERT_topic5,BERT_topic6,BERT_topic7,Authority_blue_state,Authority_federal_legislative,Authority_purple_state,Authority_red_state,enacted_binary,months_after_2019_02_11
0,2.8631466490152223e-308,1.729273527698322e-308,2.3065087301518693e-308,9.43356945834943e-309,1.4633157238744424e-308,1.0,1.372221611995725e-308,3.400589395532145e-308,0,1,0,0,0,54
0,0.0662069275708315,0.034904916188162,0.4638991646135669,0.0269195895772737,0.0387917988510551,0.0700815122558998,0.0445685541484634,0.0497378450529445,0,1,0,0,0,51
0,2.7177272711110204e-308,1.9211456883893784e-308,2.0298115863537796e-308,9.59047378039035e-309,1.474376353228581e-308,1.0,1.3645909356343826e-308,3.578322499029954e-308,0,1,0,0,0,57
0,1.581642465042304e-308,8.857576394067885e-309,1.1391325383023813e-308,1.190860907598568e-308,2.366561804018625e-308,1.320588744750775e-308,1.0,2.0473500273952356e-308,0,1,0,0,0,54
0,1.4342656576946124e-308,9.05480408422773e-309,9.787705902778563e-309,2.3326424040415085e-308,1.0,1.2818385118236555e-308,2.1057227276894143e-308,3.2298120482798537e-308,0,1,0,0,0,57
0,0.252868302636705,0.0723538735098424,0.1259394520818659,0.0462500859775934,0.0656601827314273,0.1269439668101846,0.0708846951453195,0.1127658600998684,0,1,0,0,0,52
0,0.240984866000455,0.0700736171807313,0.1232549539312445,0.0445439762889826,0.06342766181158,0.1252393901244629,0.068904625734492,0.1096337523365676,0,1,0,0,0,52
0,1.8403426870437136e-308,9.176843192950593e-309,1.0,6.583089177812397e-309,9.704829320809467e-309,2.2356018873243066e-308,1.078044034030412e-308,1.3711603743980363e-308,0,1,0,0,0,52
0,0.2829437568953657,0.0763906819848075,0.1232997257361454,0.0467275227039328,0.066743206592299,0.1386650350901186,0.0714706218454258,0.1202996056855165,0,1,0,0,0,52
0,2.5743465825427173e-308,1.7598327824981237e-308,2.2277415284043393e-308,8.96162225192885e-309,1.3292698668521583e-308,1.0,1.2605033574774933e-308,2.75707961449288e-308,0,1,0,0,0,48
0,1.5176044117394496e-308,8.31700632041908e-309,1.0,6.220746593130974e-309,8.95307654110336e-309,1.7381811227044675e-308,9.709275885956484e-309,1.168927319509155e-308,0,1,0,0,0,63
0,0.0318781700592224,0.0181584660763486,0.8221999524181826,0.0137931300622193,0.0194786479833273,0.0353103918530376,0.0213132853517783,0.024690055741322,0,1,0,0,0,63
0,0.0291843571672659,0.016355316081722,0.7484857556849969,0.0122327347185989,0.017412657523461,0.0329195404607105,0.0188404796870373,0.0224943199744015,0,1,0,0,0,63
0,1.3745288420280677e-308,7.71100245027498e-309,1.0,5.890694938428447e-309,8.33583754553062e-309,1.4803064326880073e-308,9.23899006222273e-309,1.0532579339812994e-308,0,1,0,0,0,63
0,0.0300611339772587,0.0169826859836099,0.7273487241688558,0.012797105769643,0.0181497749115295,0.0336457450851511,0.0197548576214505,0.0232323301239511,0,1,0,0,0,63
0,0.0563978158304397,0.0259598146060781,0.5644238821371673,0.0192543852927077,0.0291211092718235,0.0682711339405207,0.0313626212824568,0.0418610413469213,0,1,0,0,0,57
0,0.0691237410720172,0.0309895440682526,0.3703679357663395,0.0228396585869507,0.0348934385966874,0.0869631838383447,0.0373423256067521,0.0516411158489772,0,1,0,0,0,52
0,0.7499325900986928,0.0192335481494987,0.0225011801998458,0.0145376639192965,0.024014173562929,0.0343125865645859,0.0245174774327737,0.0566063615419975,0,1,0,0,0,52
0,0.0682471112385707,0.0374162628882954,0.42281315355023,0.0263416782663475,0.0392410251347145,0.1070994224632814,0.0443306211593001,0.0572511309717002,0,1,0,0,0,53
0,1.0,1.2612341956051756e-308,1.3456162189892978e-308,9.298675998057087e-309,1.539724552884936e-308,2.252220238014247e-308,1.5710854358372654e-308,3.9594419902339666e-308,0,1,0,0,0,53
0,0.7177763140876608,0.0158125513630116,0.0159721938532091,0.0113399648133072,0.0189366968592863,0.0291320835536838,0.018099120375916,0.0602611009881877,0,1,0,0,0,52
0,0.5514927155984302,0.0427896323272576,0.0587815613490296,0.0277042658744187,0.0426044914567107,0.090239371864682,0.0429946620792564,0.1029122442298414,0,1,0,0,0,52
0,0.584497735788197,0.040662337818012,0.0588496829896736,0.0270844955480295,0.0415308265746045,0.085160028715779,0.0409082296787121,0.0987633664874837,0,1,0,0,0,52
0,1.519719306609313e-308,8.77662696868324e-309,1.0613984648636227e-308,1.226763619961865e-308,2.3269914487494634e-308,1.2517196041341223e-308,1.0,1.9622246368004616e-308,0,1,0,0,0,47
0,0.2845801583410421,0.0708756385068639,0.1136511714099288,0.0429177765382634,0.0606849110330615,0.1279448936983317,0.062302773442008,0.1107090960233072,0,1,0,0,0,50
0,0.0698765618026526,0.0348745593120507,0.0445438747067442,0.0370239377518597,0.0688391134520038,0.0557630186082076,0.3372612052258197,0.0736798835312632,0,1,0,0,0,53
0,0.0340160853986444,0.0273622862833178,0.0250355812710511,0.5625882365376995,0.0917290083010303,0.0322121998781499,0.0466334407683187,0.0550717510646792,0,1,0,0,0,56
0,1.5572423261554134e-308,8.886572278864677e-309,1.069944750663194e-308,1.2146648982315957e-308,2.300184757490602e-308,1.271779585385814e-308,1.0,1.9845484209905895e-308,0,1,0,0,0,54
0,1.5591280737155015e-308,9.942539083201767e-309,1.0233872119802656e-308,2.1956117169752414e-308,1.0,1.4101290869792687e-308,2.3981848166180015e-308,3.657234842443005e-308,0,1,0,0,0,50
0,0.776106635627366,0.0195862766082698,0.0203808123412979,0.0143095477864669,0.0237299933599476,0.0354136068323482,0.0235637883056297,0.0658321765739742,0,1,0,0,0,53
0,0.0538301634873072,0.0307504385462379,0.6007479350411996,0.0217398964371671,0.0318024534775076,0.0775915610813283,0.0348016404530392,0.0444924310289024,0,1,0,0,0,63
0,0.0460750103381798,0.0352840748191558,0.0337578800748692,0.3394897179747875,0.126914191891191,0.0423495929253112,0.0643799299978585,0.0737019722627051,0,1,0,0,0,62
0,0.4847299632301942,0.0403106988478291,0.0548872798420995,0.028645750440478,0.0467830485210583,0.087414874726366,0.04522864391272,0.1361984605413295,0,1,0,0,0,61
0,0.0414910520185764,0.3904602784294097,0.0283799944479574,0.0257932564355275,0.032656911682643,0.0544890310235173,0.0290379718436469,0.0539466134611238,0,1,0,0,0,61
0,0.0117948430858778,0.0063519951665859,0.9248604072543776,0.0045997496119793,0.0067632797074782,0.015809459957868,0.007525483941622,0.0093923319501696,0,1,0,0,0,61
0,0.0841418179645698,0.0484969448913367,0.0568105712144337,0.0259314983951496,0.0408982244907767,0.5911626489626947,0.039559600407003,0.1053191154188957,0,1,0,0,0,64
0,0.0532449800285839,0.0293320491953482,0.6029796324737582,0.0225261978767514,0.0320001123368158,0.0570690555630301,0.0363557655572988,0.0405875366936026,0,1,0,0,0,64
0,0.3039007696967094,0.0731092800962606,0.1180566208325079,0.0443367560182574,0.062871312652703,0.1326548723755176,0.0648031300209616,0.1150742153515627,0,1,0,0,0,63
0,0.258159206957308,0.0630913291471884,0.1037314422034718,0.0389215855923929,0.0550154671284595,0.1145862921719929,0.0562368839864807,0.0998963710164952,0,1,0,0,0,63
0,2.858836221044644e-308,1.911847588893306e-308,2.02527303370211e-308,9.54562540270657e-309,1.4732196221106574e-308,1.0,1.372405152095803e-308,3.6910904784464094e-308,0,1,0,0,0,63
0,0.5238455731368526,0.0469039687005509,0.0733415915218414,0.0298576910302417,0.0468203879166467,0.1114998235715508,0.0452405073952505,0.1202158418300137,0,1,0,0,1,35
0,1.0,1.168279442706382e-308,1.9393492485288555e-308,7.7842922774476e-309,1.195235010231976e-308,2.551645377070389e-308,1.168611609665794e-308,2.71695933152612e-308,0,1,0,0,1,35
0,1.0,1.1614228896560707e-308,1.921034965221203e-308,8.18496048485973e-309,1.2926930124177596e-308,2.6049205300390473e-308,1.2417753832930967e-308,3.073884886271147e-308,0,1,0,0,1,35
0,0.3418588233961945,0.0408473996522783,0.0581352271360379,0.0299771759751347,0.0494018407628129,0.0951804381297953,0.0495907302026897,0.1391037911595526,0,1,0,0,1,47
0,1.0,1.247138385839849e-308,1.434492070957722e-308,9.22449028694432e-309,1.5495065830659567e-308,2.3064425034274047e-308,1.5666685959313655e-308,4.0578833111197234e-308,0,1,0,0,1,47
0,0.7994591779309205,0.012570325659749,0.0143595049385599,0.0093579069765899,0.0153941773921374,0.0222217038495648,0.016051355170476,0.0357265376551155,0,1,0,0,1,47
0,0.6584440910174305,0.0296514875900622,0.0431588459462213,0.0211617332572533,0.0331609280879742,0.0603025952185141,0.0323591262318193,0.0795489465876078,0,1,0,0,1,47
0,0.2051554175569704,0.0512005238170956,0.094081787775236,0.0442164938694401,0.0766885286664748,0.1322489435112977,0.0659338592014111,0.1490382621349801,0,1,0,0,1,47
0,1.0,1.2062579640630083e-308,1.4031087453479754e-308,8.940864892961914e-309,1.4694648567933423e-308,2.1584773639927204e-308,1.5263622323497643e-308,3.4439654474782875e-308,0,1,0,0,1,47
0,1.0,1.24773962357563e-308,1.4562868021062113e-308,8.84531798062718e-309,1.4456921990067914e-308,2.3472232112451885e-308,1.4904156242261387e-308,3.69420351204584e-308,0,1,0,0,1,47
0,4.570975394725367e-308,1.6650782486065537e-308,1.554516891262172e-308,1.1410669979222286e-308,2.113044691918486e-308,3.6096797809740056e-308,1.6841739205932766e-308,1.0,0,1,0,0,1,47
0,0.2793440135713854,0.0606378598846616,0.1027248331698727,0.0381355526063694,0.0542782401278243,0.1108279586838872,0.0555735545523428,0.0990403372789594,0,1,0,0,1,47
0,0.3151857964220461,0.0573110975001507,0.0980285713614702,0.0366780080932557,0.0526774226597999,0.1056268333116834,0.0537858984831459,0.0976641099819959,0,1,0,0,1,47
0,0.3291133179548018,0.0710119508813529,0.1105859506844288,0.0420306818258393,0.060455093483012,0.1348111389547032,0.062321173532236,0.116210849217237,0,1,0,0,1,47
0,1.0,1.1834528691187067e-308,1.7486767269702347e-308,8.195536333323976e-309,1.2897591124035676e-308,2.484434444920524e-308,1.2586951153082146e-308,3.195209592611746e-308,0,1,0,0,1,23
0,0.3814126714109098,0.0409648886690147,0.0481062139508117,0.0277286073596628,0.0440511481899715,0.0877198759044436,0.0475695445317901,0.1116372733838154,0,1,0,0,1,42
0,1.4365452213840767e-308,7.93399932635442e-309,1.0,5.979765160474675e-309,8.496646218951754e-309,1.5681863933602496e-308,9.32498372688234e-309,1.091850556979089e-308,0,1,0,0,1,47
0,0.1066123208408252,0.0496014971964035,0.0501514622030944,0.0389736013357245,0.0766799061876017,0.1152016880176483,0.0569362991880081,0.4218519009674743,0,1,0,0,1,22
0,0.0787375808102963,0.0344055395498894,0.2913396578389412,0.0258893799384184,0.0403281286499294,0.1012786765529042,0.0437587475286207,0.0598262764489532,0,1,0,0,1,42
0,1.0,1.1417335414997547e-308,1.847820243217577e-308,7.86829106880687e-309,1.2117264536915495e-308,2.4313216059270603e-308,1.1862826377385377e-308,2.7501532387636827e-308,0,1,0,0,1,23
0,0.5496491536640661,0.0356294579974638,0.0628660190705321,0.0236997408373968,0.0354916376960418,0.077816459202338,0.0347419538210067,0.0747808892734196,0,1,0,0,1,23
0,0.5710215553006922,0.0281893913853967,0.0480142767609864,0.0207566699794226,0.0331556805086897,0.0644616801813082,0.0313354674294709,0.0768142599029543,0,1,0,0,1,23
0,0.2386846847951393,0.0487654583875553,0.082269232253299,0.0407415820725014,0.0683246828421198,0.1103140138704143,0.058003758635351,0.1380519173189862,0,1,0,0,1,23
0,0.4811142445451594,0.0304881297810843,0.0507349529599492,0.023394623503106,0.0378828536694441,0.0669674277737327,0.0363711314037997,0.0855861774212801,0,1,0,0,1,23
0,0.2311026951597841,0.0494890938920461,0.0929053436328587,0.0419863614829398,0.0705950443332605,0.1191047142042663,0.0614340677240113,0.1341893444162886,0,1,0,0,1,23
0,0.2359409003651544,0.0491436438551435,0.1042602105616615,0.0415532130294563,0.0694879861949157,0.126197670099429,0.0636564282112796,0.1283237642158658,0,1,0,0,1,23
0,0.1562150307502315,0.0952999584833663,0.0763340868691451,0.0446532255213949,0.0695818361408053,0.2814403872353281,0.0699205282065756,0.1909462672028852,0,1,0,0,1,23
1,0.3333132145451809,0.0418901232178102,0.0788142647261016,0.0280884002770763,0.042068431212488,0.0991724626120811,0.0407289590135634,0.0879445301008579,0,1,0,0,1,23
0,0.1696097028598281,0.1067534476224116,0.0787194513365163,0.0480039735031973,0.073725360006362,0.2420024065778534,0.0748557392073017,0.1907212392962616,0,1,0,0,1,23
0,0.317198865141524,0.0717746759014072,0.1167450446428652,0.044245007945256,0.0632599643141039,0.1309246431401182,0.0660336899454618,0.1163582655028748,0,1,0,0,1,23
0,0.7244479445914279,0.0156286970898675,0.0157466433746543,0.0112370167557998,0.0187813232506685,0.0286430068310699,0.0179673624535248,0.0592424196503651,0,1,0,0,1,23
0,0.6427340199977968,0.03126810539647,0.0548059154418971,0.020725987808795,0.0309542732821803,0.0650317045035853,0.0310102000755489,0.0636796623605108,0,1,0,0,1,23
0,0.2756118989940876,0.0652648261645253,0.1108672476142137,0.0404843217618474,0.0573405112230705,0.1206271573080891,0.0589447406095396,0.103842397859611,0,1,0,0,1,23
0,0.235765967292968,0.0662749843227145,0.1040704403814314,0.0397807002469904,0.0559374326223216,0.1183482673533412,0.0574168409105312,0.1011876607339519,0,1,0,0,1,23
0,0.1694402079404405,0.12022116321218,0.0838591463075973,0.0478405315759929,0.0717146058530065,0.2440694997401256,0.0692801630476788,0.1779660027327104,0,1,0,0,1,23
1,0.0466821793925632,0.0315021817137774,0.0300004659792609,0.0765310209918844,0.4691801168007121,0.0425230789950224,0.0594687171919631,0.109324677001038,0,0,0,0,1,49
0,0.3084061053610074,0.0712433624647022,0.1201013960897991,0.0462161234107375,0.066140497879196,0.1267267444009448,0.0703250834116666,0.1173808435155575,0,1,0,0,1,59
0,0.4077210487956297,0.0537217176721949,0.0919935521026092,0.0347710571145384,0.0505274934472022,0.1023372561461443,0.0509833590217619,0.0968320797063621,0,1,0,0,1,59
0,1.0,1.1881077164044626e-308,1.857639275838206e-308,7.688990955966505e-309,1.1729753866213006e-308,2.5089770196332425e-308,1.1615416099238763e-308,2.6708082814577907e-308,0,1,0,0,1,59
0,0.4290632760455048,0.0431589782378279,0.0537380672965623,0.0272661360465678,0.0430369744200026,0.0916878367344693,0.0439873085412385,0.1132971875095312,0,1,0,0,1,59
0,1.0,1.239697309141492e-308,1.7996050801627537e-308,7.753207814478685e-309,1.177197240212138e-308,2.707479222946648e-308,1.1493872135530063e-308,2.819871704453957e-308,0,1,0,0,1,59
0,1.0,1.258471372047299e-308,1.7485664443844494e-308,8.189269945455955e-309,1.2859287576931786e-308,2.720147075707007e-308,1.2431486926623307e-308,3.399714142696173e-308,0,1,0,0,1,59
0,1.0,1.164739721567019e-308,1.7897500793050574e-308,8.476309289022243e-309,1.3574333023022517e-308,2.5746232800357214e-308,1.312718404565499e-308,3.425515673328792e-308,0,1,0,0,1,59
0,0.6924645460198927,0.0293828791131211,0.051426085956645,0.0195749639042863,0.0295038099936425,0.0643861441108341,0.0290266777778847,0.0631473540102468,0,1,0,0,1,59
0,1.0,1.318775107230311e-308,1.3652905586419323e-308,9.53807712544058e-309,1.5984453250518436e-308,2.4383469955378826e-308,1.5439543649649983e-308,4.955616323485562e-308,0,1,0,0,1,59
0,0.7689010605553118,0.0223870418594099,0.0251861736964924,0.0167150056119835,0.0276675065716075,0.0395116144209192,0.0287904539157394,0.0651082984446322,0,1,0,0,1,59
0,0.0693516511233655,0.0309715206177771,0.3564194132015748,0.0227770754319697,0.0348069196382898,0.087185936882932,0.0372027245816328,0.0516944509703706,0,1,0,0,1,59
0,1.0,1.2332958588500286e-308,1.415402197982379e-308,9.25244035346557e-309,1.554183240073348e-308,2.253103034663092e-308,1.5774732275726043e-308,3.956533182844902e-308,0,1,0,0,1,59
0,1.0,1.2401826036475514e-308,1.556125744454152e-308,9.140682147884516e-309,1.546310550339011e-308,2.457724356180281e-308,1.5612385416257897e-308,4.2011248274066985e-308,0,1,0,0,1,59
0,0.6531505923309954,0.0313703360174696,0.0393362364200549,0.0215235787730916,0.033811865595083,0.0617962210533693,0.0342473518256482,0.0839219200094996,0,1,0,0,1,59
0,0.4498544992935132,0.0532153582522756,0.0869917620080041,0.0336198806801775,0.0493482822559191,0.10460019161853,0.050263207333926,0.0986469750912657,0,1,0,0,1,59
0,0.4732517706265644,0.0374358811704277,0.046230466325519,0.0241189181527416,0.0371788000179232,0.0752548888270152,0.0381970935198822,0.090560636108257,0,1,0,0,1,59
0,1.420707555513638e-308,8.78076836139337e-309,9.960746507340123e-309,2.1564677463197846e-308,1.0,1.2675035720799017e-308,2.2216835053728136e-308,3.0804061103629696e-308,1,0,0,0,1,56
0,0.0443149070471362,0.03424014300784,0.0323194129583611,0.3442864147523052,0.1377988549997544,0.0414724691254618,0.0625402104593943,0.0746882005880489,0,0,0,1,1,50
0,0.2913955323028903,0.0484245309448764,0.0576327901737925,0.0286603665440472,0.0449329649753966,0.1054707125848689,0.0450798916623636,0.1216392803043693,0,1,0,0,1,23
0,1.0,1.1271778203557185e-308,1.9122884756658166e-308,7.958721590991867e-309,1.23703985712751e-308,2.4568465866724485e-308,1.19889973338537e-308,2.772561283273519e-308,0,1,0,0,1,47
0,0.6274516792793275,0.0269306223715211,0.0477001500194914,0.0194248460131736,0.0307158581863188,0.0631517244323315,0.0292919157153121,0.0702514284092712,0,1,0,0,1,47
0,0.286801392668137,0.046183772601445,0.0847204459895718,0.0290995075296631,0.0454357693801157,0.1324414596160523,0.0454532119767932,0.1084282346209625,0,1,0,0,1,47
0,1.0,1.2498851506966566e-308,1.4500349928660026e-308,9.216383100162154e-309,1.529450529323819e-308,2.432340569694672e-308,1.4841964338102895e-308,4.470623600834713e-308,0,1,0,0,1,47
0,1.0,1.2431207342864163e-308,1.76394161887799e-308,8.253028879918736e-309,1.303328158816605e-308,2.752598724986245e-308,1.28563593244666e-308,3.44311625829385e-308,0,1,0,0,1,47
0,0.3523177028912579,0.0593750315602499,0.1009219854897546,0.0380900924556764,0.0547980418288097,0.1096996073811347,0.0557044110308721,0.102270350042955,0,1,0,0,1,47
0,0.2555707744464642,0.0481622892492131,0.098064175608721,0.0404276828241631,0.0675924996672014,0.1191805625264732,0.0618374304368485,0.1277284017738213,0,1,0,0,1,47
0,2.2963877930151195e-308,1.6463331646856873e-308,2.4794589557232346e-308,9.15916356017246e-309,1.3671057921527315e-308,1.0,1.2795974060888597e-308,2.643173635270754e-308,0,1,0,0,1,47
0,0.5966841282635059,0.0350784308524781,0.0445193330304155,0.0241295277541,0.0377251302253196,0.0693658105237574,0.0380144398835761,0.0927328549237031,0,1,0,0,1,47
0,0.2656003181480914,0.0649695565091446,0.1074544616450331,0.040213440062266,0.0567919803923211,0.1172707173747823,0.0581036951374667,0.1025153344619198,0,1,0,0,1,47
0,1.0,1.1460235065450393e-308,1.9630217266103825e-308,7.602725819710014e-309,1.155247723172531e-308,2.473673935241135e-308,1.149559468965233e-308,2.5152691095121253e-308,0,1,0,0,1,47
0,0.3219104151737231,0.0718571549622145,0.1124363438303796,0.0428427719651615,0.061528431363127,0.1351644412095907,0.0638332595728524,0.1169673384565624,0,1,0,0,1,47
0,0.0262936570740541,0.0142221982363056,0.7790343361011783,0.0106036620519361,0.0151298439011933,0.0288653080204656,0.0165006010443312,0.0197755999335097,0,1,0,0,1,47
0,0.2859284374010611,0.0704524733238358,0.1149370398511829,0.0431379053671173,0.0609365589992237,0.1269292893671431,0.0625777058011571,0.1102842474909407,0,1,0,0,1,47
0,0.3137531242348846,0.069951827244396,0.1187441208450569,0.0456769670377258,0.0656709729326249,0.1255365891043764,0.0700684310846553,0.1171381240498912,0,1,0,0,1,59
0,0.0303955832744533,0.0172655160625626,0.7581802594523132,0.0130375427233515,0.0184149909570756,0.033687446753783,0.0200459192678816,0.023459828045242,0,1,0,0,1,59
0,1.5664357406620087e-308,9.509214905648754e-309,1.03095887126623e-308,2.0976437895329203e-308,1.0,1.3755993131229257e-308,2.25311183244314e-308,3.84130010008009e-308,1,0,0,0,1,52
0,0.1623709162860112,0.1137072705307322,0.0751209223393999,0.0476434793393115,0.0733185861552982,0.2388263824941629,0.0708487450294825,0.2025550182353336,0,1,0,0,0,61
0,0.8467019656096921,0.0110094855023593,0.0125855186814222,0.0081339052394966,0.0133271381094638,0.0195326494836563,0.0138362527723769,0.0312522985457248,0,1,0,0,1,47
0,0.0674260446991563,0.0342383756895338,0.0448774648869845,0.0384356896429467,0.0738234634589952,0.0544739505305707,0.5076343747686386,0.0756624181311759,0,1,0,0,0,68
0,4.053624814828456e-308,1.6380472539885857e-308,1.4155148559486774e-308,1.2326608776349847e-308,2.3447988284572243e-308,3.1640131109657217e-308,1.761806082286702e-308,1.0,0,1,0,0,0,68
0,1.8492803440868754e-308,9.27855598106302e-309,1.0,6.69969008100813e-309,9.932800999797333e-309,2.334707060183384e-308,1.091822613820418e-308,1.4044246874350676e-308,0,1,0,0,0,68
0,0.0170254273095728,0.0146722051378532,0.0126533444384096,0.7509428765300147,0.0406634670037589,0.0165973635142521,0.0219838368521895,0.0268474059948937,0,1,0,0,0,68
0,0.1556531157472874,0.0537846537530291,0.0994966341121088,0.0504819258277466,0.0920101162528471,0.1416430245441786,0.0761080861561546,0.1493862601395537,0,1,0,0,0,68
0,0.3949105968445215,0.0407924157721159,0.0473935292039813,0.0273694003625251,0.0435318126626432,0.0885631448616731,0.0463154719341166,0.1142442915230533,0,1,0,0,0,68
0,0.1788435169223861,0.0651528141684771,0.0560208420034393,0.0367975629184427,0.0619392327337456,0.1648002588513562,0.0552988037317615,0.3454898723221447,0,1,0,0,0,66
0,1.76883830611175e-308,9.51719397825163e-309,1.120440980095226e-308,1.1495053109396263e-308,2.1183653319958733e-308,1.3948166565676837e-308,1.0,2.072189070878838e-308,0,1,0,0,0,65
0,1.6764122868161537e-308,9.08138755339615e-309,1.187730910197099e-308,1.182645224443931e-308,2.444800002544771e-308,1.3897136455587584e-308,1.0,2.185373916494507e-308,0,1,0,0,0,66
0,1.0,1.1252404509856837e-308,1.8359077003509416e-308,7.84354284429149e-309,1.21352907348699e-308,2.3260476936782934e-308,1.2155053299101004e-308,2.6828701499292096e-308,0,1,0,0,0,66
0,0.0609058227968999,0.0328706744656192,0.5312086548895921,0.0252439054266481,0.0360722464852175,0.0648538524069943,0.041229908912224,0.0460452869429019,0,1,0,0,0,68
0,0.0599506402336879,0.0323619080225749,0.5232043563181019,0.0248629095216435,0.0355175652750638,0.0636706058105767,0.040599824859595,0.0453010355297046,0,1,0,0,0,67
0,0.0609531509338508,0.0328607316340485,0.5676959524378702,0.0251797456740985,0.0359774822864248,0.0648959356184316,0.0410345896056662,0.0460029841004069,0,1,0,0,0,68
0,2.7008168280321396e-308,1.7131227332195536e-308,2.319439245653256e-308,8.951482514603206e-309,1.3374494721078993e-308,1.0,1.2685644621027814e-308,2.8105552768614454e-308,0,1,0,0,0,66
1,1.4126832171617707e-308,8.83971860657477e-309,1.001454033062144e-308,2.1159250776751035e-308,1.0,1.263300578930606e-308,2.2963559749928244e-308,2.891066323630467e-308,1,0,0,0,0,36
0,2.4869415246139783e-308,1.202838207076331e-308,1.2608924185821636e-308,1.514044296735385e-308,3.33182175484933e-308,2.0776535883047803e-308,1.9511362036088987e-308,1.0,0,0,0,1,1,52
1,0.0321770488583571,0.0201235341017733,0.0234557956031507,0.0464164299904503,0.6667235296236119,0.0291053162532165,0.0549593664410074,0.0634194119879125,1,0,0,0,0,48
1,1.436952474134505e-308,8.777079247633317e-309,1.0243532074785303e-308,1.949205291182171e-308,1.0,1.270627953953119e-308,2.1641961101760056e-308,2.8888032774494194e-308,1,0,0,0,0,60
1,0.0414136814021497,0.0253497578172031,0.0292584841897932,0.0551362028831091,0.6127942636448214,0.0363483867074625,0.0565805939730411,0.0818014340503773,1,0,0,0,0,62
1,0.0471137074303807,0.0288158057462415,0.0333484241372693,0.060855996954173,0.4126332748700625,0.0412041988720418,0.0616127981617557,0.0900083083266082,1,0,0,0,0,59
1,0.0442940387949411,0.0273329151240096,0.0314056546447495,0.0596063293323909,0.510931009208767,0.0388602842129468,0.0598058406790106,0.0851997038949523,0,1,0,0,0,54
0,0.0458625859294566,0.0271314393962432,0.0319020716686553,0.0601738915255554,0.4600216377083563,0.0406933511439676,0.0702251034753582,0.107703259445138,1,0,0,0,0,60
1,0.0471680773664141,0.0356190954242013,0.0336883751692095,0.275024027118128,0.1490690340153144,0.0434742145237719,0.067976027546361,0.0805657639985209,0,0,0,1,0,47
1,0.0461781604195923,0.0352008685806998,0.033679325710391,0.3257339627896128,0.1298799951701656,0.0423925968827552,0.064764375920745,0.0745594933528645,0,0,1,0,0,51
0,0.0410621905955008,0.0199201415943512,0.0211027659439921,0.0260596810182851,0.0551900253176385,0.033870127725217,0.0328971820345883,0.6941778233973359,1,0,0,0,0,58
0,0.0676979105250674,0.0362596765254927,0.3985167855491037,0.0280777017299918,0.0410925768032336,0.0773535187725911,0.0478882353564294,0.0529960228915222,0,1,0,0,0,51
0,0.1062752115336481,0.0572272527448876,0.0680104391910615,0.0293750299094206,0.0450325749416146,0.5242839695922538,0.0424066819939632,0.1117801605028827,0,1,0,0,0,57
0,1.0,1.2666347919899275e-308,1.357211724369218e-308,9.33944351028923e-309,1.550906233755111e-308,2.2961039686965746e-308,1.5644764332981574e-308,4.138081089869986e-308,0,1,0,0,0,57
1,1.4106712247188793e-308,8.8785221757368e-309,9.954949830829063e-309,2.1530446726970905e-308,1.0,1.2642550065794614e-308,2.4081155874510874e-308,2.8702535720828157e-308,0,1,0,0,0,54
1,2.841040305461305e-308,1.904473403312634e-308,2.025313262939344e-308,9.587733502926693e-309,1.482671169090589e-308,1.0,1.3827274175901727e-308,3.710718257233419e-308,0,1,0,0,0,54
0,1.4102117888019262e-308,8.816063964174974e-309,1.005241495676563e-308,2.10600586508946e-308,1.0,1.2656132585123784e-308,2.3044488478796923e-308,2.89631952473497e-308,1,0,0,0,0,59
0,0.0921084941468456,0.0373455140454648,0.0388853705386067,0.0373538309070596,0.0765795544106057,0.0718800436794556,0.0538366892940238,0.5424511155589657,0,1,0,0,0,51
0,1.5667542805243545e-308,8.700874374242736e-309,1.0,6.421580267564967e-309,9.30753102678094e-309,1.940307069304988e-308,1.036886405066606e-308,1.2394034065534887e-308,0,1,0,0,0,60
0,2.393755177854501e-308,1.638128034887339e-308,2.5561516063993046e-308,9.23333964980721e-309,1.3959778903832576e-308,1.0,1.306602033736893e-308,2.750153705911365e-308,0,1,0,0,0,53
0,0.0181608399470177,0.0116435666694894,0.0119074055691328,0.0262567327003282,0.8444019694296457,0.0162070880208035,0.0243842375901769,0.0418112142083503,0,1,0,0,0,58
0,0.5772523698122406,0.0420902312766499,0.0609708407090608,0.0253155604906135,0.038250678975433,0.0894398303775926,0.0373481791735978,0.0888512539644383,0,1,0,0,0,51
1,0.0648689601029679,0.0377885751112392,0.0409144316093149,0.0521506359368606,0.10414809368642,0.0533225723602893,0.3702346182866775,0.0927093965959206,0,1,0,0,0,47
0,0.4120017857520449,0.0425783620067512,0.0466562646059863,0.0276658884507842,0.0435720310071696,0.0882491023709547,0.0457233178356814,0.1154592810809758,0,1,0,0,0,50
1,8.41308133344961e-309,7.141212804124396e-309,6.273987130181496e-309,1.0,1.9507893702659254e-308,8.099845966373676e-309,1.1019355822062563e-308,1.2991031871238815e-308,0,1,0,0,0,64
0,1.4010010675935786e-308,7.83393292178146e-309,1.0,5.946058673834446e-309,8.434814570535783e-309,1.5266588452338163e-308,9.319179773078184e-309,1.0735395098405486e-308,0,1,0,0,0,58
